LocID,Cat,Date_,Time_,Datetime,Latitude,Longitude,Northing,Easting,Long Zone
43,B1,19-Apr-05,17:03,38461.71098,44.38980007,-73.22662032,4916697.979,641245.5032,18
56,B1,20-Apr-05,20:02,38462.8353,44.38136508,-73.23969458,4915738.579,640224.3031,18
68,B1,21-Apr-05,0:03,38463.00222,44.39327972,-73.23819852,4917064.579,640315.0032,18
79,B1,21-Apr-05,4:03,38463.1691,44.39113972,-73.23016194,4916840.679,640960.2032,18
86,B1,21-Apr-05,8:03,38463.33609,44.38976028,-73.22631894,4916694.079,641269.6032,18
90,B1,21-Apr-05,17:03,38463.71093,44.38761466,-73.22647666,4916455.479,641262.2032,18
97,B1,22-Apr-05,0:03,38464.00273,44.38964355,-73.22639654,4916680.979,641263.7032,18
98,B1,22-Apr-05,5:03,38464.21093,44.38300017,-73.22313989,4915948.679,641539.1033,18
99,B1,22-Apr-05,10:03,38464.41926,44.3835282,-73.22398009,4916005.879,641470.9032,18
100,B1,22-Apr-05,19:03,38464.79432,44.38400625,-73.22479043,4916057.579,641405.2032,18
113,B1,22-Apr-05,23:23,38464.97473,44.38044822,-73.22374057,4915664.179,641497.4032,18
125,B1,23-Apr-05,3:42,38465.15432,44.38389988,-73.23826779,4916022.579,640331.9031,18
129,B1,23-Apr-05,8:03,38465.33593,44.38170003,-73.24326354,4915769.679,639939.2031,18
132,B1,23-Apr-05,14:03,38465.586,44.38187844,-73.24380051,4915788.579,639896.0031,18
137,B1,23-Apr-05,18:23,38465.76655,44.37802833,-73.24277208,4915362.679,639987.1031,18
148,B1,23-Apr-05,22:42,38465.9463,44.36495639,-73.2621962,4913877.679,638470.503,18
160,B1,24-Apr-05,2:42,38466.11296,44.38239025,-73.25687362,4915823.179,638853.4029,18
170,B1,24-Apr-05,6:43,38466.28,44.38575646,-73.26266671,4916187.279,638384.003,18
178,B1,24-Apr-05,17:03,38466.71107,44.3858414,-73.26256878,4916196.879,638391.6029,18
185,B1,25-Apr-05,0:03,38467.00259,44.3882969,-73.22843722,4916527.879,641104.4032,18
186,B1,25-Apr-05,5:03,38467.21093,44.36427523,-73.2378397,4913843.479,640412.9031,18
187,B1,25-Apr-05,10:03,38467.41932,44.36460153,-73.2355333,4913883.679,640595.9031,18
188,B1,25-Apr-05,15:03,38467.62766,44.36596024,-73.24383833,4914020.379,639930.9031,18
189,B1,25-Apr-05,19:23,38467.80815,44.3813436,-73.2446739,4915727.679,639827.7031,18
201,B1,25-Apr-05,23:42,38467.98764,44.40312194,-73.25563883,4918128.079,638902.7029,18
213,B1,26-Apr-05,3:42,38468.15427,44.39850134,-73.24111828,4917639.579,640070.0031,18
225,B1,26-Apr-05,7:42,38468.32131,44.39712535,-73.24448831,4917480.979,639804.9031,18
229,B1,26-Apr-05,14:03,38468.58552,44.39677637,-73.24439202,4917442.379,639813.403,18
233,B1,26-Apr-05,18:03,38468.75259,44.39663686,-73.24416013,4917427.279,639832.2031,18
237,B1,27-Apr-05,0:03,38469.00208,44.37214371,-73.24661313,4914702.479,639695.103,18
238,B1,27-Apr-05,5:03,38469.21093,44.36491313,-73.23594813,4913917.579,640562.1031,18
239,B1,27-Apr-05,10:03,38469.41933,44.36490143,-73.23571505,4913916.679,640580.7031,18
240,B1,27-Apr-05,15:05,38469.62861,44.36496661,-73.2357382,4913923.879,640578.7031,18
241,B1,27-Apr-05,19:03,38469.79427,44.36296971,-73.23765798,4913698.779,640430.5031,18
253,B1,27-Apr-05,23:22,38469.97418,44.35044016,-73.22978157,4912320.579,641088.2032,18
265,B1,28-Apr-05,3:22,38470.14074,44.34680479,-73.22809694,4911919.679,641231.2033,18
277,B1,28-Apr-05,7:22,38470.30729,44.3468303,-73.22811624,4911922.479,641229.6033,18
283,B1,28-Apr-05,17:03,38470.71098,44.34199683,-73.22389622,4911392.879,641577.6033,18
290,B1,29-Apr-05,0:03,38471.00266,44.33849294,-73.22841886,4910995.879,641225.5032,18
291,B1,29-Apr-05,5:03,38471.21107,44.34910957,-73.22839008,4912175.179,641202.3032,18
292,B1,29-Apr-05,10:03,38471.41927,44.35445352,-73.23209873,4912762.379,640893.9032,18
293,B1,29-Apr-05,15:05,38471.62905,44.35443315,-73.23194626,4912760.379,640906.1032,18
294,B1,29-Apr-05,19:23,38471.80822,44.35507968,-73.23317532,4912830.079,640806.6032,18
306,B1,29-Apr-05,23:23,38471.97473,44.3660098,-73.2444267,4914024.879,639883.9031,18
319,B1,30-Apr-05,3:42,38472.15475,44.39431684,-73.22656675,4917199.779,641238.9032,18
330,B1,30-Apr-05,7:42,38472.32098,44.39280536,-73.22246144,4917038.979,641569.5033,18
335,B1,30-Apr-05,17:03,38472.71071,44.39278476,-73.2225261,4917036.579,641564.4032,18
345,B1,30-Apr-05,21:03,38472.87766,44.38251994,-73.22132284,4915898.479,641685.0033,18
354,B1,1-May-05,0:03,38473.00266,44.37958151,-73.21688396,4915579.779,642045.7033,18
365,B1,1-May-05,4:22,38473.1825,44.40181013,-73.25362964,4917985.779,639065.803,18
377,B1,1-May-05,8:22,38473.34916,44.40483146,-73.24470488,4918336.579,639769.303,18
380,B1,1-May-05,14:03,38473.58598,44.40497331,-73.24532353,4918351.279,639719.7031,18
381,B1,1-May-05,17:03,38473.71093,44.40484819,-73.24532476,4918337.379,639719.903,18
388,B1,2-May-05,0:03,38474.00213,44.36256799,-73.26149002,4913613.579,638532.4029,18
389,B1,2-May-05,5:03,38474.21048,44.36492471,-73.23582354,4913919.079,640572.0031,18
390,B1,2-May-05,15:03,38474.62763,44.36497964,-73.2358244,4913925.179,640571.8031,18
391,B1,2-May-05,19:03,38474.79433,44.366695,-73.24618962,4914097.979,639741.803,18
404,B1,2-May-05,23:22,38474.97407,44.38430343,-73.22265479,4916094.279,641574.6033,18
416,B1,3-May-05,3:22,38475.14056,44.39466851,-73.22237615,4917246.079,641571.8033,18
425,B1,3-May-05,7:23,38475.30818,44.3934621,-73.22243151,4917111.979,641570.3032,18
429,B1,3-May-05,17:03,38475.71093,44.39374032,-73.22584963,4917136.979,641297.4033,18
436,B1,4-May-05,0:03,38476.00259,44.36200836,-73.25107688,4913569.079,639363.503,18
437,B1,4-May-05,10:03,38476.41929,44.33312961,-73.2284562,4910400.079,641235.4032,18
438,B1,4-May-05,15:03,38476.62762,44.33465546,-73.23018891,4910566.579,641093.6032,18
439,B1,4-May-05,19:03,38476.79434,44.34813306,-73.23049968,4912063.079,641036.5032,18
452,B1,4-May-05,23:22,38476.97419,44.38411834,-73.26180501,4916006.779,638456.5029,18
462,B1,5-May-05,3:23,38477.14142,44.39684711,-73.23205544,4917471.379,640795.7032,18
474,B1,5-May-05,7:23,38477.30817,44.3886964,-73.22749484,4916573.879,641178.5033,18
480,B1,5-May-05,14:03,38477.58587,44.39011466,-73.22670373,4916732.779,641238.1032,18
484,B1,5-May-05,18:22,38477.76585,44.3874014,-73.2264831,4916431.779,641262.2032,18
487,B1,6-May-05,0:03,38478.00265,44.37804026,-73.20940667,4915421.579,642645.1034,18
488,B1,6-May-05,5:03,38478.21095,44.38271045,-73.22390313,4915915.179,641479.0032,18
489,B1,6-May-05,10:03,38478.41928,44.38341624,-73.22280216,4915995.479,641565.0033,18
490,B1,6-May-05,19:03,38478.79426,44.38273313,-73.22350952,4915918.379,641510.3033,18
500,B1,6-May-05,23:03,38478.96097,44.38589512,-73.22334858,4916269.879,641515.5032,18
512,B1,7-May-05,3:03,38479.12765,44.38449126,-73.22929774,4916103.679,641045.0032,18
524,B1,7-May-05,7:03,38479.29438,44.3814349,-73.24300031,4915740.679,639960.8031,18
528,B1,7-May-05,17:23,38479.72495,44.38151154,-73.24300806,4915749.179,639960.0031,18
541,B1,7-May-05,21:43,38479.90537,44.35971124,-73.25227964,4913311.879,639273.103,18
553,B1,8-May-05,2:02,38480.08531,44.3980213,-73.23585371,4917595.279,640490.4032,18
565,B1,8-May-05,6:02,38480.25154,44.40398851,-73.24533037,4918241.879,639721.5031,18
575,B1,8-May-05,14:03,38480.58593,44.39693296,-73.24298349,4917462.179,639925.2031,18
580,B1,8-May-05,18:22,38480.76586,44.39401987,-73.24241274,4917139.579,639977.6031,18
584,B1,9-May-05,5:03,38481.21098,44.37212306,-73.26145456,4914674.979,638512.7029,18
585,B1,9-May-05,15:03,38481.62765,44.37018493,-73.26253105,4914457.879,638431.5029,18
586,B1,9-May-05,19:03,38481.79426,44.37212666,-73.26139546,4914675.479,638517.403,18
599,B1,9-May-05,23:22,38481.97404,44.36203964,-73.23188685,4913605.379,640892.6032,18
611,B1,10-May-05,3:22,38482.14071,44.34834711,-73.22694513,4912092.979,641319.3032,18
621,B1,10-May-05,7:42,38482.32147,44.33631867,-73.23207312,4910748.079,640939.4032,18
625,B1,10-May-05,14:03,38482.586,44.33545703,-73.23189455,4910652.679,640955.7032,18
629,B1,10-May-05,18:23,38482.7664,44.33401962,-73.23110363,4910494.379,641022.2032,18
632,B1,11-May-05,0:03,38483.00262,44.33285701,-73.22777203,4910370.979,641290.6032,18
633,B1,11-May-05,5:03,38483.21056,44.36460692,-73.23664003,4913882.379,640507.7032,18
634,B1,11-May-05,19:03,38483.79426,44.36904504,-73.24246218,4914365.379,640033.2031,18
646,B1,11-May-05,23:03,38483.96098,44.39274848,-73.23143808,4917017.179,640854.7032,18
657,B1,12-May-05,3:23,38484.14111,44.38528509,-73.22163706,4916205.079,641653.3033,18
668,B1,12-May-05,7:23,38484.30778,44.37791297,-73.21715177,4915393.979,642028.4033,18
674,B1,12-May-05,14:03,38484.58593,44.3786181,-73.22161047,4915464.579,641671.5032,18
678,B1,12-May-05,18:03,38484.75262,44.38281347,-73.22415988,4915926.179,641458.3032,18
682,B1,13-May-05,0:03,38485.00262,44.40895825,-73.25033107,4918785.379,639311.5031,18
683,B1,13-May-05,5:03,38485.21107,44.3966768,-73.24382995,4917432.279,639858.4031,18
684,B1,13-May-05,10:03,38485.41928,44.39667642,-73.24421545,4917431.579,639827.7031,18
685,B1,13-May-05,15:03,38485.62766,44.39668634,-73.24421641,4917432.679,639827.6031,18
686,B1,13-May-05,19:43,38485.82211,44.39070629,-73.24331298,4916769.979,639913.8031,18
687,B1,13-May-05,20:02,38485.83537,44.39183632,-73.25112519,4916882.179,639288.903,18
699,B1,14-May-05,0:02,38486.00189,44.38813686,-73.25352288,4916467.179,639106.703,18
711,B1,14-May-05,4:03,38486.16918,44.36562175,-73.24735493,4913976.779,639651.503,18
723,B1,14-May-05,8:02,38486.33538,44.36261697,-73.25031459,4913637.979,639422.8031,18
726,B1,14-May-05,17:03,38486.71085,44.36808967,-73.24543638,4914254.179,639798.5031,18
739,B1,14-May-05,21:22,38486.89072,44.38529124,-73.23281894,4916186.479,640762.6032,18
747,B1,15-May-05,1:42,38487.0713,44.39934186,-73.22579208,4917759.279,641288.5033,18
759,B1,15-May-05,5:43,38487.23877,44.39421865,-73.2260411,4917189.779,641281.0033,18
766,B1,15-May-05,17:03,38487.71098,44.39093682,-73.22347349,4916829.679,641493.4033,18
778,B1,16-May-05,21:22,38488.89071,44.35280843,-73.23971548,4912566.579,640290.8032,18
786,B1,17-May-05,1:42,38489.07137,44.35277516,-73.23971773,4912562.879,640290.7031,18
798,B1,17-May-05,5:43,38489.23887,44.35514124,-73.25197509,4912804.779,639308.203,18
808,B1,17-May-05,14:03,38489.58608,44.35669488,-73.25066529,4912979.579,639408.903,18
812,B1,17-May-05,18:23,38489.7664,44.3531447,-73.24665038,4912592.079,639737.3031,18
826,B1,18-May-05,22:42,38490.94626,44.35278042,-73.23982548,4912563.279,640282.1031,18
840,B1,19-May-05,4:42,38491.19604,44.36448962,-73.23475857,4913872.579,640657.9032,18
848,B1,19-May-05,8:43,38491.36362,44.36497494,-73.23563629,4913924.979,640586.8031,18
850,B1,19-May-05,14:03,38491.58552,44.36491177,-73.23562689,4913917.979,640587.7032,18
854,B1,19-May-05,18:03,38491.75223,44.36393373,-73.23933834,4913802.979,640294.3031,18
858,B1,20-May-05,0:03,38492.00262,44.40562039,-73.25948535,4918399.079,638590.5029,18
859,B1,20-May-05,5:03,38492.21095,44.37925028,-73.22410945,4915530.479,641470.9033,18
860,B1,21-May-05,20:17,38493.84558,44.39195157,-73.23870796,4916916.179,640277.6032,18
871,B1,22-May-05,0:23,38494.0161,44.37302666,-73.21833182,4914849.179,641946.2033,18
877,B1,22-May-05,4:43,38494.19653,44.39181987,-73.23886635,4916901.279,640265.3031,18
888,B1,22-May-05,8:43,38494.36319,44.39185491,-73.23845347,4916905.879,640298.1032,18
890,B1,23-May-05,0:04,38495.00278,44.39039826,-73.22288211,4916770.879,641541.8033,18
900,B11,30-Dec-05,15:17,38716.63689,43.97303844,-73.11865334,4870598.879,650904.6043,18
901,B11,31-Dec-05,5:24,38717.22543,43.97333161,-73.11835983,4870631.979,650927.4043,18
908,B11,31-Dec-05,11:43,38717.48883,43.97331824,-73.11836773,4870630.479,650926.8044,18
913,B11,31-Dec-05,22:23,38717.93278,43.97314809,-73.11847783,4870611.379,650918.4044,18
916,B11,1-Jan-06,5:44,38718.23946,43.97332826,-73.1183749,4870631.579,650926.2043,18
922,B11,1-Jan-06,9:43,38718.40536,43.97332169,-73.1183589,4870630.879,650927.5044,18
928,B11,1-Jan-06,22:03,38718.91921,43.97326791,-73.11837306,4870624.879,650926.5044,18
930,B11,2-Jan-06,5:03,38719.21105,43.97325498,-73.11840838,4870623.379,650923.7043,18
931,B11,2-Jan-06,15:03,38719.62751,43.97455507,-73.11687872,4870770.579,651043.1043,18
932,B11,3-Jan-06,4:04,38720.16992,43.97332208,-73.11832772,4870630.979,650930.0043,18
945,B11,3-Jan-06,8:43,38720.36363,43.97638303,-73.11574871,4870975.679,651129.1044,18
950,B11,3-Jan-06,13:43,38720.57203,43.97721338,-73.11598178,4871067.479,651108.3044,18
952,B11,3-Jan-06,19:03,38720.79377,43.98365307,-73.11683046,4871781.179,651023.9044,18
953,B11,4-Jan-06,15:03,38721.62751,43.98241128,-73.1165979,4871643.679,651045.7044,18
954,B11,5-Jan-06,0:23,38722.01602,43.98394522,-73.10607523,4871833.379,651885.7045,18
966,B11,5-Jan-06,5:03,38722.21098,43.98412328,-73.10611695,4871853.079,651881.9045,18
970,B11,5-Jan-06,11:04,38722.46168,43.98380843,-73.10613319,4871818.079,651881.4045,18
977,B11,5-Jan-06,19:03,38722.79389,43.98400984,-73.10611681,4871840.479,651882.2045,18
978,B11,6-Jan-06,15:04,38723.62824,43.977283,-73.11599953,4871075.179,651106.7043,18
979,B11,6-Jan-06,20:03,38723.83575,43.98074795,-73.11368174,4871464.279,651283.8044,18
980,B11,7-Jan-06,0:03,38724.00208,43.98143841,-73.10736192,4871552.579,651788.9044,18
993,B11,7-Jan-06,4:23,38724.18323,43.98152686,-73.10721198,4871562.679,651800.7044,18
1001,B11,7-Jan-06,8:23,38724.34973,43.98144709,-73.10728808,4871553.679,651794.8045,18
1012,B11,7-Jan-06,12:42,38724.52961,43.98146529,-73.10729997,4871555.679,651793.8044,18
1017,B11,7-Jan-06,19:03,38724.79438,43.98367973,-73.10526694,4871805.379,651951.2045,18
1019,B11,7-Jan-06,23:03,38724.96085,43.98411365,-73.10602498,4871852.179,651889.3044,18
1026,B11,8-Jan-06,3:03,38725.12765,43.98145963,-73.10728394,4871555.079,651795.1045,18
1029,B11,8-Jan-06,8:03,38725.33556,43.98140672,-73.10740532,4871548.979,651785.5044,18
1030,B11,8-Jan-06,8:23,38725.34976,43.98143689,-73.10732456,4871552.479,651791.9044,18
1042,B11,8-Jan-06,12:42,38725.52917,43.98161001,-73.10744873,4871571.479,651781.5045,18
1047,B11,8-Jan-06,19:03,38725.79375,43.99495644,-73.12732441,4873017.479,650153.8042,18
1048,B11,9-Jan-06,20:03,38726.83542,43.99689672,-73.13370887,4873221.379,649637.0042,18
1049,B11,10-Jan-06,0:03,38727.00208,43.99726145,-73.13404541,4873261.279,649609.1041,18
1067,B15,19-Jan-06,6:23,38736.26654,44.56385634,-73.12648015,4936209.479,648778.4043,18
1077,B15,19-Jan-06,10:42,38736.44597,44.56375375,-73.12609811,4936198.779,648809.0043,18
1087,B15,19-Jan-06,14:02,38736.58515,44.56299625,-73.12645865,4936113.979,648782.3043,18
1088,B15,19-Jan-06,19:03,38736.79396,44.56365671,-73.12320493,4936193.279,649039.0043,18
1091,B15,19-Jan-06,23:03,38736.96049,44.5583004,-73.12573807,4935593.679,648851.5043,18
1095,B15,20-Jan-06,15:03,38737.62733,44.55526183,-73.12517715,4935257.179,648903.8043,18
1096,B15,20-Jan-06,20:03,38737.83586,44.55833203,-73.12838,4935592.379,648641.6042,18
1097,B15,21-Jan-06,0:03,38738.00271,44.55716463,-73.12707647,4935465.079,648748.1043,18
1106,B15,21-Jan-06,4:03,38738.16932,44.55733958,-73.12709478,4935484.479,648746.2043,18
1119,B15,21-Jan-06,8:22,38738.34876,44.56145543,-73.13098839,4935934.579,648426.5042,18
1131,B15,21-Jan-06,12:22,38738.51572,44.55880377,-73.12755649,4935646.279,648705.8043,18
1137,B15,21-Jan-06,22:03,38738.91932,44.55619536,-73.1246813,4935361.779,648940.8043,18
1145,B15,22-Jan-06,4:23,38739.18321,44.55412872,-73.12876281,4935124.779,648621.9042,18
1146,B15,22-Jan-06,8:24,38739.35013,44.55444801,-73.12825021,4935161.179,648661.8042,18
1159,B15,22-Jan-06,12:43,38739.53043,44.54705962,-73.14180874,4934315.879,647603.6041,18
1164,B15,22-Jan-06,19:03,38739.79432,44.5465887,-73.14047672,4934265.979,647710.6041,18
1167,B15,22-Jan-06,23:03,38739.96098,44.54818039,-73.14274622,4934438.679,647526.3041,18
1170,B15,23-Jan-06,5:03,38740.21104,44.54832174,-73.14313451,4934453.679,647495.1041,18
1171,B15,23-Jan-06,10:03,38740.41934,44.55646039,-73.16997526,4935309.579,645342.8038,18
1172,B15,23-Jan-06,15:03,38740.62765,44.56577326,-73.17305059,4936338.579,645075.4038,18
1173,B15,23-Jan-06,20:03,38740.83598,44.56131538,-73.17306171,4935843.379,645085.6038,18
1174,B15,24-Jan-06,2:43,38741.11376,44.56204174,-73.17339029,4935923.479,645057.7038,18
1178,B15,24-Jan-06,8:04,38741.33652,44.56196354,-73.17418605,4935913.379,644994.7037,18
1188,B15,24-Jan-06,12:42,38741.52983,44.56271351,-73.1768372,4935991.979,644782.3037,18
1193,B15,24-Jan-06,19:03,38741.79432,44.55935794,-73.17732481,4935618.379,644751.9037,18
1197,B15,24-Jan-06,23:03,38741.96098,44.55943203,-73.17909037,4935623.479,644611.5037,18
1201,B15,25-Jan-06,5:03,38742.21097,44.56153839,-73.17828549,4935858.879,644670.2037,18
1202,B15,25-Jan-06,10:03,38742.41932,44.55993024,-73.18930312,4935660.779,643799.2036,18
1203,B15,25-Jan-06,15:03,38742.62772,44.56171496,-73.18055161,4935874.479,644489.8037,18
1204,B15,25-Jan-06,20:03,38742.83563,44.56689187,-73.18459508,4936442.379,644155.9036,18
1205,B15,26-Jan-06,0:03,38743.00264,44.56253956,-73.17778329,4935970.979,644707.6037,18
1218,B15,26-Jan-06,4:22,38743.1825,44.56257166,-73.17759466,4935974.879,644722.5037,18
1228,B15,26-Jan-06,8:22,38743.34874,44.56094664,-73.18143055,4935787.579,644421.9037,18
1239,B15,26-Jan-06,12:23,38743.51651,44.56090467,-73.18139535,4935782.979,644424.8037,18
1242,B15,26-Jan-06,19:03,38743.79432,44.56097688,-73.18152027,4935790.779,644414.7037,18
1244,B15,26-Jan-06,23:23,38743.97487,44.5609587,-73.18145284,4935788.879,644420.1037,18
1246,B15,27-Jan-06,5:03,38744.21098,44.56091329,-73.18142782,4935783.879,644422.2037,18
1247,B15,27-Jan-06,10:03,38744.41888,44.5608863,-73.18148532,4935780.779,644417.7037,18
1248,B15,27-Jan-06,20:03,38744.83585,44.56097998,-73.18143203,4935791.279,644421.7037,18
1249,B15,28-Jan-06,0:03,38745.00251,44.56097868,-73.18146355,4935791.079,644419.2037,18
1262,B15,28-Jan-06,4:22,38745.18244,44.56042998,-73.18171864,4935729.679,644400.3037,18
1273,B15,28-Jan-06,8:23,38745.34975,44.56094666,-73.18143181,4935787.579,644421.8037,18
1283,B15,28-Jan-06,12:42,38745.52931,44.5613254,-73.18198036,4935828.679,644377.3037,18
1288,B15,28-Jan-06,19:03,38745.7939,44.56090657,-73.18134492,4935783.279,644428.8037,18
1291,B15,28-Jan-06,23:03,38745.96098,44.56085129,-73.18149145,4935776.879,644417.3037,18
1300,B15,29-Jan-06,3:22,38746.14071,44.56045146,-73.18176708,4935731.979,644396.4037,18
1312,B15,29-Jan-06,7:22,38746.30708,44.56095132,-73.18144174,4935788.079,644421.0037,18
1321,B15,29-Jan-06,11:22,38746.47404,44.56091379,-73.18338208,4935780.479,644267.0037,18
1330,B15,29-Jan-06,19:03,38746.79441,44.56047695,-73.18824103,4935723.379,643882.2036,18
1334,B15,29-Jan-06,23:03,38746.96098,44.56096682,-73.18139719,4935789.879,644424.5037,18
1338,B15,30-Jan-06,5:03,38747.21098,44.5609515,-73.18145307,4935788.079,644420.1037,18
1339,B15,30-Jan-06,10:03,38747.41932,44.56007366,-73.18043027,4935692.379,644503.5037,18
1340,B15,31-Jan-06,0:23,38748.01597,44.56100646,-73.18162513,4935793.879,644406.3037,18
1351,B15,31-Jan-06,4:42,38748.19626,44.56058345,-73.18174534,4935746.679,644397.8037,18
1363,B15,31-Jan-06,8:43,38748.36363,44.56053002,-73.1817256,4935740.779,644399.5037,18
1374,B15,31-Jan-06,12:43,38748.53007,44.56107134,-73.18208145,4935800.279,644369.9037,18
1379,B15,31-Jan-06,19:03,38748.79429,44.55926495,-73.18629674,4935592.179,644039.6036,18
1384,B15,31-Jan-06,23:22,38748.97375,44.5603916,-73.18179539,4935725.279,644394.3037,18
1386,B15,1-Feb-06,0:03,38749.00273,44.56058627,-73.18163948,4935747.179,644406.2037,18
1387,B15,1-Feb-06,5:03,38749.21086,44.56118468,-73.18207541,4935812.879,644370.1037,18
1388,B15,1-Feb-06,10:03,38749.41919,44.56043183,-73.18177776,4935729.779,644395.6037,18
1389,B15,1-Feb-06,15:03,38749.62722,44.56161355,-73.18696668,4935851.879,643980.6036,18
1390,B15,2-Feb-06,0:03,38750.0024,44.5705786,-73.18200436,4936856.479,644352.5037,18
1399,B15,2-Feb-06,4:03,38750.16919,44.58930681,-73.18270044,4938935.579,644250.9037,18
1402,B15,2-Feb-06,10:24,38750.43382,44.58461856,-73.18713335,4938406.979,643910.6036,18
1413,B15,2-Feb-06,22:23,38750.93321,44.59089472,-73.18190008,4939113.379,644310.5037,18
1419,B15,3-Feb-06,5:03,38751.21097,44.58168005,-73.1828235,4938088.179,644260.0037,18
1420,B15,3-Feb-06,20:03,38751.83585,44.58214797,-73.18298023,4938139.879,644246.4037,18
1421,B15,4-Feb-06,0:03,38752.00264,44.58478987,-73.17618363,4938445.379,644779.4037,18
1433,B15,4-Feb-06,4:03,38752.16919,44.59061854,-73.17750807,4939090.479,644659.8037,18
1438,B15,4-Feb-06,8:03,38752.33585,44.593083,-73.18426216,4939352.279,644117.6036,18
1448,B15,4-Feb-06,12:03,38752.50263,44.58607819,-73.18466045,4938573.479,644103.3036,18
1455,B15,4-Feb-06,19:03,38752.79376,44.58599971,-73.18482036,4938564.479,644090.8036,18
1460,B15,4-Feb-06,23:22,38752.97423,44.58326162,-73.18547371,4938259.179,644045.7036,18
1468,B15,5-Feb-06,4:03,38753.16918,44.58618528,-73.18437493,4938585.879,644125.7036,18
1475,B15,5-Feb-06,8:03,38753.33598,44.58627816,-73.18444133,4938596.079,644120.2036,18
1480,B15,5-Feb-06,13:24,38753.55882,44.58513515,-73.18395161,4938469.979,644161.9037,18
1483,B15,5-Feb-06,22:23,38753.93308,44.58528836,-73.18316959,4938488.379,644223.6037,18
1489,B15,6-Feb-06,10:03,38754.41877,44.57530142,-73.18150199,4937381.979,644380.7037,18
1490,B15,6-Feb-06,15:03,38754.62752,44.58597517,-73.18378688,4938563.579,644172.9036,18
1491,B15,6-Feb-06,20:03,38754.83586,44.58717635,-73.1731372,4938715.879,645015.3038,18
1492,B15,7-Feb-06,0:03,38755.00277,44.58823529,-73.18291273,4938816.179,644236.7037,18
1494,B15,7-Feb-06,9:44,38755.40601,44.58592698,-73.18319126,4938559.279,644220.3037,18
1499,B15,7-Feb-06,12:43,38755.53,44.58298209,-73.18691844,4938225.579,643931.7036,18
1504,B15,7-Feb-06,19:03,38755.79377,44.57940179,-73.18255817,4937835.579,644286.7037,18
1507,B15,7-Feb-06,23:03,38755.96091,44.5706681,-73.18027619,4936869.479,644489.5037,18
1511,B15,8-Feb-06,5:03,38756.21086,44.57487475,-73.16513046,4937363.679,645681.6038,18
1512,B15,8-Feb-06,10:03,38756.41875,44.57685869,-73.14566984,4937618.979,647221.704,18
1513,B15,8-Feb-06,15:03,38756.62772,44.57035798,-73.13318548,4936919.479,648229.4042,18
1514,B15,8-Feb-06,20:03,38756.83542,44.57072862,-73.15159501,4936927.379,646766.704,18
1515,B15,9-Feb-06,0:03,38757.00221,44.57886501,-73.15531872,4937824.479,646450.6039,18
1528,B15,9-Feb-06,4:22,38757.18219,44.58573033,-73.16296857,4938573.379,645826.1039,18
1539,B15,9-Feb-06,8:22,38757.34921,44.58549977,-73.16290655,4938547.879,645831.6039,18
1547,B15,9-Feb-06,12:43,38757.53042,44.58587689,-73.16066494,4938593.779,646008.6039,18
1552,B15,9-Feb-06,19:03,38757.79439,44.5844069,-73.16246104,4938427.279,645869.7039,18
1557,B15,9-Feb-06,23:22,38757.97404,44.58530309,-73.16478344,4938522.679,645683.1038,18
1559,B15,10-Feb-06,5:03,38758.21086,44.57550458,-73.16494061,4937433.979,645695.1038,18
1560,B15,10-Feb-06,15:03,38758.62751,44.58391544,-73.18531858,4938332.079,644056.4036,18
1561,B15,11-Feb-06,3:04,38759.12822,44.58614362,-73.18418979,4938581.579,644140.5036,18
1562,B15,11-Feb-06,7:04,38759.2947,44.58582152,-73.18442783,4938545.379,644122.4036,18
1567,B15,11-Feb-06,11:22,38759.47418,44.58140631,-73.17959853,4938063.479,644516.7037,18
1574,B15,11-Feb-06,19:03,38759.79431,44.58399801,-73.18060726,4938349.579,644430.2037,18
1578,B15,11-Feb-06,23:03,38759.96098,44.57765859,-73.18225603,4937642.479,644315.0037,18
1586,B15,12-Feb-06,3:03,38760.12771,44.57445028,-73.18125018,4937287.879,644402.8037,18
1591,B15,12-Feb-06,7:03,38760.29436,44.5699087,-73.17883394,4936787.679,644605.9037,18
1604,B15,12-Feb-06,11:22,38760.47418,44.56164203,-73.17434721,4935877.379,644982.7037,18
1610,B15,12-Feb-06,19:03,38760.79384,44.5821465,-73.16773465,4938166.779,645456.7038,18
1615,B15,12-Feb-06,23:22,38760.97405,44.58418335,-73.16922386,4938390.379,645333.4038,18
1618,B15,13-Feb-06,15:03,38761.62762,44.58225968,-73.18094996,4938155.879,644407.3037,18
1619,B15,14-Feb-06,0:23,38762.01654,44.58388324,-73.18041055,4938337.179,644446.1037,18
1632,B15,14-Feb-06,4:42,38762.19627,44.56927855,-73.18330048,4936709.779,644252.8037,18
1642,B15,14-Feb-06,8:42,38762.36294,44.56305293,-73.17599298,4936031.179,644848.5037,18
1654,B15,14-Feb-06,12:43,38762.53039,44.55890458,-73.17650164,4935569.479,644818.4037,18
1659,B15,14-Feb-06,22:03,38762.91932,44.58031457,-73.16661824,4937965.279,645549.9038,18
1666,B15,15-Feb-06,5:03,38763.21098,44.57274195,-73.17230842,4937113.979,645117.0038,18
1667,B15,15-Feb-06,10:03,38763.41881,44.5677479,-73.17307439,4936557.879,645068.6038,18
1668,B15,15-Feb-06,15:03,38763.62712,44.58188125,-73.16831612,4938136.279,645411.2038,18
